model_id,model_dir,meta_json,urdf_relpath,anno_id,model_cat,original_model_cat,time_in_sec,user_id,version
23e3c2a2f61ddb2986d53ab0fe94e911,45505,45505\meta.json,45505\mobility.urdf,45505,StorageFurniture,,157,face++zhaopx,2
247dfd279585b1b0c59350d819542ec7,45516,45516\meta.json,45516\mobility.urdf,45516,StorageFurniture,,361,face++wsl,2
134c9a46684ab57271f27bd49a6cd214,4552,4552\meta.json,4552\mobility.urdf,4552,Display,,151,zhouwenxian,2
24c781a3aa6310a44da5feafe6f1c8fc,45523,45523\meta.json,45523\mobility.urdf,45523,StorageFurniture,,787,face++wanglu,6
24da7fd5e33513814da5feafe6f1c8fc,45524,45524\meta.json,45524\mobility.urdf,45524,StorageFurniture,,245,face++chendan,3
253c1fd3743c47234da5feafe6f1c8fc,45526,45526\meta.json,45526\mobility.urdf,45526,StorageFurniture,,191,face++zhaopx,2
1412e61a9bc08ac4e6d9f3854f1baef8,4555,4555\meta.json,4555\mobility.urdf,4555,Display,,117,zhouwenxian,2
26a2132b719d226a86d53ab0fe94e911,45573,45573\meta.json,45573\mobility.urdf,45573,StorageFurniture,,350,face++zhaopx,3
26dcf7a76c89d5aa4da5feafe6f1c8fc,45575,45575\meta.json,45575\mobility.urdf,45575,StorageFurniture,,138,face++zhaopx,2
27b87b953b733d8a4c3aee8e9d3a6ffa,45594,45594\meta.json,45594\mobility.urdf,45594,StorageFurniture,,255,face++zhaopx,2
28195efc838cbb6a4da5feafe6f1c8fc,45600,45600\meta.json,45600\mobility.urdf,45600,StorageFurniture,,364,face++wsl,2
2862558059dd584c59350d819542ec7,45606,45606\meta.json,45606\mobility.urdf,45606,StorageFurniture,,163,face++wsl,2
28ad7242b0bd168ec59350d819542ec7,45612,45612\meta.json,45612\mobility.urdf,45612,StorageFurniture,,828,face++wanglu,3
15e411905cf8d7d455c2bf8f07989ec0,4562,4562\meta.json,4562\mobility.urdf,4562,Display,,64,xiangchaoqun,2
2950d1baed4dbd78c59350d819542ec7,45620,45620\meta.json,45620\mobility.urdf,45620,StorageFurniture,,725,face++tanlei,2
295502bcb6d0c0f5c59350d819542ec7,45621,45621\meta.json,45621\mobility.urdf,45621,StorageFurniture,,133,face++tanlei,2
297684bcd05347cd86d53ab0fe94e911,45622,45622\meta.json,45622\mobility.urdf,45622,StorageFurniture,,518,face++tanlei,3
29832b9c3d644c744da5feafe6f1c8fc,45623,45623\meta.json,45623\mobility.urdf,45623,StorageFurniture,,144,face++tanlei,3
15e7231a97ccf7953aeb14563b37e04a,4563,4563\meta.json,4563\mobility.urdf,4563,Display,,361,xiangchaoqun,3
29b2a25804651a34c59350d819542ec7,45632,45632\meta.json,45632\mobility.urdf,45632,StorageFurniture,,339,face++wanglu,3
29b34b5121639a65c59350d819542ec7,45633,45633\meta.json,45633\mobility.urdf,45633,StorageFurniture,,985,face++wanglu,5
29c6f3ce118576724da5feafe6f1c8fc,45636,45636\meta.json,45636\mobility.urdf,45636,StorageFurniture,,699,face++chendan,3
29ce2b045bc6111912de5317fe5b354f,45638,45638\meta.json,45638\mobility.urdf,45638,StorageFurniture,,1413,face++chendan,2
15f23ffcc92b751af7502a3b84f78df0,4564,4564\meta.json,4564\mobility.urdf,4564,Display,,84,zhouwenxian,2
29dcadb19ddb448ad98e761e6d91dfc8,45642,45642\meta.json,45642\mobility.urdf,45642,StorageFurniture,,2237,face++chendan,3
2a3a3bf0878f1fa4c59350d819542ec7,45645,45645\meta.json,45645\mobility.urdf,45645,StorageFurniture,,216,face++wwjing,2
16e6d2d5b895f04dd3e94baac7a5a368,4566,4566\meta.json,4566\mobility.urdf,4566,Display,,44,xiangchaoqun,2
2b37f9944a63ba4b4c3aee8e9d3a6ffa,45661,45661\meta.json,45661\mobility.urdf,45661,StorageFurniture,,187,face++tanlei,2
2b3f95e3a1ae1e3f824662341ce2b233,45662,45662\meta.json,45662\mobility.urdf,45662,StorageFurniture,,379,face++wanglu,2
2b80c8d68550986bc59350d819542ec7,45667,45667\meta.json,45667\mobility.urdf,45667,StorageFurniture,,437,face++wwjing,3
2ba392a70c40dac7c59350d819542ec7,45670,45670\meta.json,45670\mobility.urdf,45670,StorageFurniture,,245,face++wwjing,2
2bb2456b272a23dc59350d819542ec7,45671,45671\meta.json,45671\mobility.urdf,45671,StorageFurniture,,204,face++wwjing,2
2bda2392d5715d16c59350d819542ec7,45676,45676\meta.json,45676\mobility.urdf,45676,StorageFurniture,,267,face++wsl,2
2bdedc5d70cda02cc59350d819542ec7,45677,45677\meta.json,45677\mobility.urdf,45677,StorageFurniture,,391,face++wsl,2
2cd6ee7e592939a9824662341ce2b233,45687,45687\meta.json,45687\mobility.urdf,45687,StorageFurniture,,831,face++wanglu,3
2cf4888579296377c59350d819542ec7,45689,45689\meta.json,45689\mobility.urdf,45689,StorageFurniture,,472,face++chendan,4
2cf613433894022dc59350d819542ec7,45690,45690\meta.json,45690\mobility.urdf,45690,StorageFurniture,,1611,face++wwjing,2
2cfa88eb16cfd27b921dd903dd0b8b17,45691,45691\meta.json,45691\mobility.urdf,45691,StorageFurniture,,1730,face++wwjing,2
2d13507d53d201cfc59350d819542ec7,45693,45693\meta.json,45693\mobility.urdf,45693,StorageFurniture,,156,face++chendan,2
2d1b4c33c0a40653c59350d819542ec7,45694,45694\meta.json,45694\mobility.urdf,45694,StorageFurniture,,259,face++chendan,2
2d418ca5fe05f2534c3aee8e9d3a6ffa,45696,45696\meta.json,45696\mobility.urdf,45696,StorageFurniture,,421,face++qiaolx,3
2d7bad601f84c83686d53ab0fe94e911,45699,45699\meta.json,45699\mobility.urdf,45699,StorageFurniture,,214,face++chendan,3
18371c836b01c024b41d52ced3f83dc3,4571,4571\meta.json,4571\mobility.urdf,4571,Display,,49,xiangchaoqun,2
2e4184763139ff274da5feafe6f1c8fc,45710,45710\meta.json,45710\mobility.urdf,45710,StorageFurniture,,535,face++wwjing,2
2f0a56c30e384642c59350d819542ec7,45717,45717\meta.json,45717\mobility.urdf,45717,StorageFurniture,,201,face++chendan,3
2f12c90e2001a0bfd7bd133fd14c164d,45725,45725\meta.json,45725\mobility.urdf,45725,StorageFurniture,,1445,face++qiaolx,3
195d9d0305fd1625679efbdc830f6d0e,4574,4574\meta.json,4574\mobility.urdf,4574,Display,,100,xiangchaoqun,3
2ffd2e6d1a55bdf44c3aee8e9d3a6ffa,45746,45746\meta.json,45746\mobility.urdf,45746,StorageFurniture,,632,face++ztingting,2
2fff20fe8b4b4a6cc59350d819542ec7,45747,45747\meta.json,45747\mobility.urdf,45747,StorageFurniture,,401,face++chendan,2
30224544f65279f24c3aee8e9d3a6ffa,45749,45749\meta.json,45749\mobility.urdf,45749,StorageFurniture,,193,face++chendan,5
3076e5d4a8078a0c59350d819542ec7,45756,45756\meta.json,45756\mobility.urdf,45756,StorageFurniture,,323,face++zhaopx,2
30aa30307b5c651f4c3aee8e9d3a6ffa,45759,45759\meta.json,45759\mobility.urdf,45759,StorageFurniture,,324,face++wsl,2
19a4584a4d29778a78585e33b915d9a5,4576,4576\meta.json,4576\mobility.urdf,4576,Display,,101,xiangchaoqun,2
30b75567780d84638ac5263758737a81,45767,45767\meta.json,45767\mobility.urdf,45767,StorageFurniture,,150,face++wsl,2
30cf0cedd661880e86d53ab0fe94e911,45776,45776\meta.json,45776\mobility.urdf,45776,StorageFurniture,,955,face++wanglu,3
3106e06eb594238c59350d819542ec7,45779,45779\meta.json,45779\mobility.urdf,45779,StorageFurniture,,146,face++zhaopx,2
1a5494c28b607f699263b5578aef09fa,4578,4578\meta.json,4578\mobility.urdf,4578,Display,,84,zhouwenxian,2
3115a3a0a61aacac59350d819542ec7,45780,45780\meta.json,45780\mobility.urdf,45780,StorageFurniture,,259,face++zhaopx,4
315f29b2492f66a9c59350d819542ec7,45783,45783\meta.json,45783\mobility.urdf,45783,StorageFurniture,,621,face++zhaopx,2
3167991b1c87967ac59350d819542ec7,45784,45784\meta.json,45784\mobility.urdf,45784,StorageFurniture,,310,face++zhaopx,2
31c94abeda52273286d53ab0fe94e911,45790,45790\meta.json,45790\mobility.urdf,45790,StorageFurniture,,138,face++zhaopx,2
329f11a156aee39ac59350d819542ec7,45801,45801\meta.json,45801\mobility.urdf,45801,StorageFurniture,,747,face++qiaolx,2
33ec57af7f648994da5feafe6f1c8fc,45822,45822\meta.json,45822\mobility.urdf,45822,StorageFurniture,,645,face++qiaolx,2
352dee789cb5b1c64c3aee8e9d3a6ffa,45841,45841\meta.json,45841\mobility.urdf,45841,StorageFurniture,,256,face++tanlei,2
365b6a92fc2f46294da5feafe6f1c8fc,45850,45850\meta.json,45850\mobility.urdf,45850,StorageFurniture,,124,face++wsl,2
36bfa6f0a5897be786d53ab0fe94e911,45853,45853\meta.json,45853\mobility.urdf,45853,StorageFurniture,,173,face++wsl,2
36d62d9dcba0e3ec4da5feafe6f1c8fc,45855,45855\meta.json,45855\mobility.urdf,45855,StorageFurniture,,1666,face++wanglu,3
1d1cd29446bff16090adfc5ef6476a6e,4586,4586\meta.json,4586\mobility.urdf,4586,Display,,52,xiangchaoqun,2
1dccc6eee1ab6f942d692d2ec5374fbb,4589,4589\meta.json,4589\mobility.urdf,4589,Display,,105,xiangchaoqun,2
1dd3f80712873a638f6095a93258c867,4590,4590\meta.json,4590\mobility.urdf,4590,Display,,103,zhouwenxian,2
38c9f4bc9c5583d7824662341ce2b233,45908,45908\meta.json,45908\mobility.urdf,45908,StorageFurniture,,166,face++wsl,2
391d1f98ffc6f8cf4da5feafe6f1c8fc,45910,45910\meta.json,45910\mobility.urdf,45910,StorageFurniture,,121,face++wsl,2
39d9512e482ef253c59350d819542ec7,45915,45915\meta.json,45915\mobility.urdf,45915,StorageFurniture,,199,face++wsl,2
39db396f57ec698cc59350d819542ec7,45916,45916\meta.json,45916\mobility.urdf,45916,StorageFurniture,,229,face++wanglu,3
1df7bf502e4b0e8647dd811b692e315a,4592,4592\meta.json,4592\mobility.urdf,4592,Display,,75,zhouwenxian,3
3a0492e3892bb29f12de5317fe5b354f,45922,45922\meta.json,45922\mobility.urdf,45922,StorageFurniture,,204,face++chendan,2
3b577e2c7bbb8ca4c59350d819542ec7,45936,45936\meta.json,45936\mobility.urdf,45936,StorageFurniture,,876,face++zjingna,3
3b5d7b7fb89b178d50711e66b0db6ed,45937,45937\meta.json,45937\mobility.urdf,45937,StorageFurniture,,1762,face++wanglu,6
1e9d554d26d4195f37ec10b15648a127,4594,4594\meta.json,4594\mobility.urdf,4594,Display,,63,zhouwenxian,3
3b98711b877ae402824662341ce2b233,45940,45940\meta.json,45940\mobility.urdf,45940,StorageFurniture,,225,face++tanlei,2
3c1f9b42e848c740c59350d819542ec7,45948,45948\meta.json,45948\mobility.urdf,45948,StorageFurniture,,767,face++qiaolx,2
3c28e4a1a5154ecc59350d819542ec7,45949,45949\meta.json,45949\mobility.urdf,45949,StorageFurniture,,1251,face++luoxianfu,4
3c2a50e5907b0fb64da5feafe6f1c8fc,45950,45950\meta.json,45950\mobility.urdf,45950,StorageFurniture,,197,face++chendan,2
3cfebf4fdfa1384da5feafe6f1c8fc,45961,45961\meta.json,45961\mobility.urdf,45961,StorageFurniture,,95,face++zhaopx,2
3d21c803cfa3bf504c96d44e0e286fe7,45963,45963\meta.json,45963\mobility.urdf,45963,StorageFurniture,,94,face++zhaopx,2
3d2870c83ad35dfe86d53ab0fe94e911,45964,45964\meta.json,45964\mobility.urdf,45964,StorageFurniture,,198,face++wanglu,3
3eddbe968ac08030c59350d819542ec7,45984,45984\meta.json,45984\mobility.urdf,45984,StorageFurniture,,682,face++ztingting,2
3faf894d55e26f434c3aee8e9d3a6ffa,46002,46002\meta.json,46002\mobility.urdf,46002,StorageFurniture,,1139,face++zhaopx,2
40129bba38f40b4c4c3aee8e9d3a6ffa,46014,46014\meta.json,46014\mobility.urdf,46014,StorageFurniture,,671,face++wanglu,4
403661cbfc8deb029a50a2b3c5e5b6,46019,46019\meta.json,46019\mobility.urdf,46019,StorageFurniture,,213,face++chendan,2
40f90a159f03321cc59350d819542ec7,46029,46029\meta.json,46029\mobility.urdf,46029,StorageFurniture,,150,face++wsl,2
412dc6b03934e4984c3aee8e9d3a6ffa,46033,46033\meta.json,46033\mobility.urdf,46033,StorageFurniture,,93,face++zhaopx,2
4205bc230382f663c59350d819542ec7,46037,46037\meta.json,46037\mobility.urdf,46037,StorageFurniture,,270,face++zhaopx,3
429638b99d096c89c59350d819542ec7,46044,46044\meta.json,46044\mobility.urdf,46044,StorageFurniture,,142,face++zhaopx,2
4298f678b53d370dc59350d819542ec7,46045,46045\meta.json,46045\mobility.urdf,46045,StorageFurniture,,165,face++zhaopx,2
40df2ce55ea8f002c59350d819542ec7,46057,46057\meta.json,46057\mobility.urdf,46057,StorageFurniture,,578,face++wsl,3
433082675f5505c3c59350d819542ec7,46060,46060\meta.json,46060\mobility.urdf,46060,StorageFurniture,,358,face++wsl,2
21de0761d0f8f2f9342b2a88bd008cbe,4608,4608\meta.json,4608\mobility.urdf,4608,Display,,221,zhouwenxian,3
455a583e41579db14da5feafe6f1c8fc,46084,46084\meta.json,46084\mobility.urdf,46084,StorageFurniture,,687,face++luoxianfu,3
45c91d543ef3c1a829a50a2b3c5e5b6,46092,46092\meta.json,46092\mobility.urdf,46092,StorageFurniture,,174,face++chendan,3
46e31ba5963a89fac59350d819542ec7,46107,46107\meta.json,46107\mobility.urdf,46107,StorageFurniture,,142,face++wsl,2
46ec29cd38a7ad694c3aee8e9d3a6ffa,46108,46108\meta.json,46108\mobility.urdf,46108,StorageFurniture,,146,face++wsl,2
47278fe8f8be0e3c4c3aee8e9d3a6ffa,46109,46109\meta.json,46109\mobility.urdf,46109,StorageFurniture,,421,face++wsl,2
47b069b828d9fae54692707833167ca3,46117,46117\meta.json,46117\mobility.urdf,46117,StorageFurniture,,1366,face++qiaolx,4
47f477a8b67d28028f1735145fdf5c5c,46120,46120\meta.json,46120\mobility.urdf,46120,StorageFurniture,,693,face++wwjing,2
480a381b676003df4da5feafe6f1c8fc,46123,46123\meta.json,46123\mobility.urdf,46123,StorageFurniture,,280,face++tanlei,2
48555a476cfcd222c59350d819542ec7,46127,46127\meta.json,46127\mobility.urdf,46127,StorageFurniture,,160,face++tanlei,2
48b9fbf28fd33df5c59350d819542ec7,46130,46130\meta.json,46130\mobility.urdf,46130,StorageFurniture,,871,face++tanlei,2
48e0fa8a06a163014da5feafe6f1c8fc,46132,46132\meta.json,46132\mobility.urdf,46132,StorageFurniture,,1261,face++tanlei,2
4946c14a466fb5094da5feafe6f1c8fc,46134,46134\meta.json,46134\mobility.urdf,46134,StorageFurniture,,250,face++qiaolx,2
4a30aaec0e83f992c59350d819542ec7,46145,46145\meta.json,46145\mobility.urdf,46145,StorageFurniture,,533,face++chendan,2
4b80db7aaf0dff0c4da5feafe6f1c8fc,46166,46166\meta.json,46166\mobility.urdf,46166,StorageFurniture,,251,face++ztingting,2
4be2322747a8c2604c3aee8e9d3a6ffa,46172,46172\meta.json,46172\mobility.urdf,46172,StorageFurniture,,1048,face++zjingna,2
4c8e95fe5fdbb125c59350d819542ec7,46179,46179\meta.json,46179\mobility.urdf,46179,StorageFurniture,,434,face++qiaolx,5
4c94892ca2cd066e29a50a2b3c5e5b6,46180,46180\meta.json,46180\mobility.urdf,46180,StorageFurniture,,552,face++luoxianfu,2
4d993b6fe254ce2d4c3aee8e9d3a6ffa,46197,46197\meta.json,46197\mobility.urdf,46197,StorageFurniture,,242,face++qiaolx,3
4db0db06f86fe48f4da5feafe6f1c8fc,46199,46199\meta.json,46199\mobility.urdf,46199,StorageFurniture,,326,face++chendan,2
4fd61ff0aa949a4486d53ab0fe94e911,46230,46230\meta.json,46230\mobility.urdf,46230,StorageFurniture,,895,face++wanglu,2
50f0ea68b77810121fbac718728a36d,46236,46236\meta.json,46236\mobility.urdf,46236,StorageFurniture,,361,face++luoxianfu,2
2711433532f6d1fdd7426bda0fe4ebcb,4627,4627\meta.json,4627\mobility.urdf,4627,Display,,33,zhouwenxian,2
5294d0d31a33e67912de5317fe5b354f,46277,46277\meta.json,46277\mobility.urdf,46277,StorageFurniture,,439,face++wwjing,2
274acc511daf0161bbf0c65ae96423ae,4628,4628\meta.json,4628\mobility.urdf,4628,Display,,66,zhouwenxian,2
288a8917e51c57deb0957d845ac33749,4633,4633\meta.json,4633\mobility.urdf,4633,Display,,62,zhouwenxian,2
54ea003ba0d36f34da5feafe6f1c8fc,46334,46334\meta.json,46334\mobility.urdf,46334,StorageFurniture,,237,face++zhaopx,2
53e1d0645ff2afc54c3aee8e9d3a6ffa,46380,46380\meta.json,46380\mobility.urdf,46380,StorageFurniture,,1022,face++ztingting,5
55bfa46d7b39f4dcc59350d819542ec7,46401,46401\meta.json,46401\mobility.urdf,46401,StorageFurniture,,233,face++luoxianfu,2
552b14104b7add4049cca13fb3e44bf,46403,46403\meta.json,46403\mobility.urdf,46403,StorageFurniture,,518,face++zjingna,2
55d1668a7d33f8ebc0b2397831029b54,46408,46408\meta.json,46408\mobility.urdf,46408,StorageFurniture,,115,face++qiaolx,3
56031b004d5306954da5feafe6f1c8fc,46417,46417\meta.json,46417\mobility.urdf,46417,StorageFurniture,,147,face++chendan,2
56e1f35c70ad2859c59350d819542ec7,46427,46427\meta.json,46427\mobility.urdf,46427,StorageFurniture,,482,face++chendan,4
56f7c9a029b6b40d12de5317fe5b354f,46430,46430\meta.json,46430\mobility.urdf,46430,StorageFurniture,,352,face++luoxianfu,2
576170f154143ff2de421c2ab5cfb52,46437,46437\meta.json,46437\mobility.urdf,46437,StorageFurniture,,1827,face++wanglu,4
5799c06f71bf6b88c59350d819542ec7,46439,46439\meta.json,46439\mobility.urdf,46439,StorageFurniture,,124,face++wsl,2
57dc5950f0a7304d4da5feafe6f1c8fc,46440,46440\meta.json,46440\mobility.urdf,46440,StorageFurniture,,179,face++wsl,2
583c242abdc4c08e4da5feafe6f1c8fc,46443,46443\meta.json,46443\mobility.urdf,46443,StorageFurniture,,349,face++wsl,2
58f68e07e47eac944c3aee8e9d3a6ffa,46452,46452\meta.json,46452\mobility.urdf,46452,StorageFurniture,,373,face++qiaolx,4
59184214eb54c1144c3aee8e9d3a6ffa,46456,46456\meta.json,46456\mobility.urdf,46456,StorageFurniture,,452,face++luoxianfu,3
59b0ac376af08592824662341ce2b233,46462,46462\meta.json,46462\mobility.urdf,46462,StorageFurniture,,467,face++chendan,3
5a2de91981d27ba3c59350d819542ec7,46466,46466\meta.json,46466\mobility.urdf,46466,StorageFurniture,,661,face++wwjing,2
5b08e72cfe785f4912de5317fe5b354f,46480,46480\meta.json,46480\mobility.urdf,46480,StorageFurniture,,162,face++zhaopx,2
5b112266c93a711b824662341ce2b233,46481,46481\meta.json,46481\mobility.urdf,46481,StorageFurniture,,267,face++zhaopx,2
5bf29b17ff338ef4c3aee8e9d3a6ffa,46490,46490\meta.json,46490\mobility.urdf,46490,StorageFurniture,,212,face++luoxianfu,2
5f7b88ac9256976cc59350d819542ec7,46537,46537\meta.json,46537\mobility.urdf,46537,StorageFurniture,,455,face++chendan,4
5feaee9848b44d44824662341ce2b233,46544,46544\meta.json,46544\mobility.urdf,46544,StorageFurniture,,337,face++qiaolx,2
5ff7e1be775072e5824662341ce2b233,46549,46549\meta.json,46549\mobility.urdf,46549,StorageFurniture,,705,face++luoxianfu,2
606d50b144d8ca164da5feafe6f1c8fc,46556,46556\meta.json,46556\mobility.urdf,46556,StorageFurniture,,362,face++wwjing,3
60d7e8aba1f692a8c2185cc0ca1b306b,46563,46563\meta.json,46563\mobility.urdf,46563,StorageFurniture,,138,face++wsl,2
640b94d5aa88d61e4c3aee8e9d3a6ffa,46598,46598\meta.json,46598\mobility.urdf,46598,StorageFurniture,,912,face++ztingting,2
661f24ca8ef19f864c3aee8e9d3a6ffa,46616,46616\meta.json,46616\mobility.urdf,46616,StorageFurniture,,139,face++chendan,2
67616bd629dbf7b3824662341ce2b233,46641,46641\meta.json,46641\mobility.urdf,46641,StorageFurniture,,327,face++chendan,3
68446c00eeed26264c3aee8e9d3a6ffa,46653,46653\meta.json,46653\mobility.urdf,46653,StorageFurniture,,612,face++luoxianfu,4
687a33b0fd4a906dc2185cc0ca1b306b,46655,46655\meta.json,46655\mobility.urdf,46655,StorageFurniture,,305,face++wanglu,3
69949f47106c9140391e4d6c585a697a,46699,46699\meta.json,46699\mobility.urdf,46699,StorageFurniture,,546,face++luoxianfu,2
6a121783609b4a18824662341ce2b233,46700,46700\meta.json,46700\mobility.urdf,46700,StorageFurniture,,616,face++luoxianfu,3
6a98c9c55ecc6a2f4c3aee8e9d3a6ffa,46732,46732\meta.json,46732\mobility.urdf,46732,StorageFurniture,,121,face++zhaopx,2
6b7123a3631583c612de5317fe5b354f,46741,46741\meta.json,46741\mobility.urdf,46741,StorageFurniture,,2200,face++luoxianfu,3
6bd87f32df22ffe2854a6619c08bff6d,46744,46744\meta.json,46744\mobility.urdf,46744,StorageFurniture,,2876,face++wwjing,2
6d448fdac1dc71f9c59350d819542ec7,46762,46762\meta.json,46762\mobility.urdf,46762,StorageFurniture,,1874,face++ztingting,5
6d63f6894c2a8cfe4c3aee8e9d3a6ffa,46768,46768\meta.json,46768\mobility.urdf,46768,StorageFurniture,,342,face++wanglu,2
6eb88254824387bfc59350d819542ec7,46787,46787\meta.json,46787\mobility.urdf,46787,StorageFurniture,,95,face++wwjing,2
6f679ca92bfaca984da5feafe6f1c8fc,46801,46801\meta.json,46801\mobility.urdf,46801,StorageFurniture,,395,face++ztingting,3
314bcf37588dac1ca802f44e0266ca93,4681,4681\meta.json,4681\mobility.urdf,4681,Display,,24,zhouwenxian,2
70b15dbfed77ad2d4da5feafe6f1c8fc,46825,46825\meta.json,46825\mobility.urdf,46825,StorageFurniture,,232,face++wwjing,2
6e2beb63c61144f54da5feafe6f1c8fc,46839,46839\meta.json,46839\mobility.urdf,46839,StorageFurniture,,620,face++luoxianfu,3
718f8fe82bc186a086d53ab0fe94e911,46847,46847\meta.json,46847\mobility.urdf,46847,StorageFurniture,,351,face++luoxianfu,2
720ee748eb25f010c59350d819542ec7,46856,46856\meta.json,46856\mobility.urdf,46856,StorageFurniture,,240,face++wsl,2
721bd0402e92e339c59350d819542ec7,46859,46859\meta.json,46859\mobility.urdf,46859,StorageFurniture,,174,face++wsl,2
7359539c1b62cf1e29a50a2b3c5e5b6,46874,46874\meta.json,46874\mobility.urdf,46874,StorageFurniture,,276,face++chendan,2
73ad48664248623691c352d02061b3f7,46879,46879\meta.json,46879\mobility.urdf,46879,StorageFurniture,,2058,face++chendan,4
721f7a03a70b1107c0b2397831029b54,46889,46889\meta.json,46889\mobility.urdf,46889,StorageFurniture,,193,face++wwjing,3
74c058f9f24fbb524692707833167ca3,46893,46893\meta.json,46893\mobility.urdf,46893,StorageFurniture,,338,face++wwjing,2
75b534f907b9d89491c352d02061b3f7,46896,46896\meta.json,46896\mobility.urdf,46896,StorageFurniture,,1365,face++qiaolx,3
763d3c4ebccee884da5feafe6f1c8fc,46906,46906\meta.json,46906\mobility.urdf,46906,StorageFurniture,,663,face++zjingna,3
779cda069c3b6338824662341ce2b233,46922,46922\meta.json,46922\mobility.urdf,46922,StorageFurniture,,155,face++chendan,2
786566b66299405a4da5feafe6f1c8fc,46944,46944\meta.json,46944\mobility.urdf,46944,StorageFurniture,,231,face++qiaolx,3
7969fbbc3d46b46e4c3aee8e9d3a6ffa,46955,46955\meta.json,46955\mobility.urdf,46955,StorageFurniture,,309,face++qiaolx,5
7aca460dbd4ef77712de5317fe5b354f,46966,46966\meta.json,46966\mobility.urdf,46966,StorageFurniture,,307,face++luoxianfu,3
7b98e7b25bb83413c59350d819542ec7,46981,46981\meta.json,46981\mobility.urdf,46981,StorageFurniture,,221,face++chendan,2
7e6c0a7c630cce1d4702663c3b3faf8f,47021,47021\meta.json,47021\mobility.urdf,47021,StorageFurniture,,220,face++zhaopx,2
7eca681f6174f1ce12de5317fe5b354f,47024,47024\meta.json,47024\mobility.urdf,47024,StorageFurniture,,450,face++zjingna,2
7d95374a9110157c7d8c689e1315827b,47088,47088\meta.json,47088\mobility.urdf,47088,StorageFurniture,,458,face++luoxianfu,4
7d9b7a4412d9f373c59350d819542ec7,47089,47089\meta.json,47089\mobility.urdf,47089,StorageFurniture,,369,face++chendan,3
7fbb7a6e017d3bd1921dd903dd0b8b17,47099,47099\meta.json,47099\mobility.urdf,47099,StorageFurniture,,67,face++chendan,2
818043d8e0cc040cc59350d819542ec7,47133,47133\meta.json,47133\mobility.urdf,47133,StorageFurniture,,1063,face++zjingna,5
82c05fe4890a7f5112de5317fe5b354f,47168,47168\meta.json,47168\mobility.urdf,47168,StorageFurniture,,406,face++chendan,3
8382308b895aa93286d53ab0fe94e911,47178,47178\meta.json,47178\mobility.urdf,47178,StorageFurniture,,295,face++luoxianfu,2
839393d59ef6c8cfc59350d819542ec7,47180,47180\meta.json,47180\mobility.urdf,47180,StorageFurniture,,1034,face++ztingting,4
83a9e08664eeec09c59350d819542ec7,47182,47182\meta.json,47182\mobility.urdf,47182,StorageFurniture,,216,face++wanglu,4
83bb0c92d3ede1e8c59350d819542ec7,47183,47183\meta.json,47183\mobility.urdf,47183,StorageFurniture,,323,face++qiaolx,2
83db7fe5bdd2df12824662341ce2b233,47185,47185\meta.json,47185\mobility.urdf,47185,StorageFurniture,,165,face++qiaolx,2
8415b7cd04f981d94692707833167ca3,47187,47187\meta.json,47187\mobility.urdf,47187,StorageFurniture,,150,face++wanglu,4
85ddbd698b3e7dfec59350d819542ec7,47207,47207\meta.json,47207\mobility.urdf,47207,StorageFurniture,,2703,face++zjingna,3
86fbcd62054c7dbf4c3aee8e9d3a6ffa,47227,47227\meta.json,47227\mobility.urdf,47227,StorageFurniture,,146,face++wsl,2
87b62cc2f0368983824662341ce2b233,47233,47233\meta.json,47233\mobility.urdf,47233,StorageFurniture,,685,face++qiaolx,2
87c85956b41a7fc541d86c17c15247b0,47235,47235\meta.json,47235\mobility.urdf,47235,StorageFurniture,,1381,face++wanglu,2
881043bb57784d4e3b918969f743aebf,47238,47238\meta.json,47238\mobility.urdf,47238,StorageFurniture,,194,face++luoxianfu,2
886031ff2a514f86c59350d819542ec7,47252,47252\meta.json,47252\mobility.urdf,47252,StorageFurniture,,182,face++qiaolx,2
88a1a68c64ef85394da5feafe6f1c8fc,47254,47254\meta.json,47254\mobility.urdf,47254,StorageFurniture,,147,face++qiaolx,2
8a7f0dd58fbf14a4c59350d819542ec7,47278,47278\meta.json,47278\mobility.urdf,47278,StorageFurniture,,1908,face++luoxianfu,7
8b0411805e3dfc164c3aee8e9d3a6ffa,47281,47281\meta.json,47281\mobility.urdf,47281,StorageFurniture,,223,face++zjingna,3
8c46c51995853d384c3aee8e9d3a6ffa,47290,47290\meta.json,47290\mobility.urdf,47290,StorageFurniture,,161,face++qiaolx,2
8cf41a94663c7fe24da5feafe6f1c8fc,47296,47296\meta.json,47296\mobility.urdf,47296,StorageFurniture,,416,face++wanglu,4
8ddd7f1e19ff809abe81a9109a782712,47315,47315\meta.json,47315\mobility.urdf,47315,StorageFurniture,,652,face++wsl,2
8de00e529b8b39a244221bef0fa3c36b,47316,47316\meta.json,47316\mobility.urdf,47316,StorageFurniture,,130,face++wsl,2
902a342783278a9d824662341ce2b233,47388,47388\meta.json,47388\mobility.urdf,47388,StorageFurniture,,339,face++luoxianfu,4
88fd3b8aa4280302c59350d819542ec7,47391,47391\meta.json,47391\mobility.urdf,47391,StorageFurniture,,122,face++chendan,2
8f453f19fa9396a7824662341ce2b233,47419,47419\meta.json,47419\mobility.urdf,47419,StorageFurniture,,270,face++qiaolx,2
